trial,struct,time,l,un,order,baserate,mag,session,subject,block
52,2,1,25,25,2,3,20,S,18,3
52,2,2,-100,48,2,3,20,S,18,3
53,2,1,46,46,1,1,60,S,18,3
53,2,2,95,-64,1,1,60,S,18,3
54,2,1,45,45,2,1,40,S,18,3
54,2,2,-78,81,2,1,40,S,18,3
55,2,1,43,43,2,1,20,S,18,3
55,2,2,-100,86,2,1,20,S,18,3
56,1,1,32,32,1,3,100,S,18,3
56,1,2,96,-18,1,3,100,S,18,3
57,0,1,-100,-100,1,3,0,S,18,3
57,0,2,-100,-100,1,3,0,S,18,3
58,2,1,30,30,2,3,80,S,18,3
58,2,2,-100,54,1,3,80,S,18,3
59,2,1,25,25,1,3,40,S,18,3
59,2,2,-100,53,2,3,40,S,18,3
60,1,1,29,29,1,3,60,S,18,3
60,1,2,91,-34,1,3,60,S,18,3
61,1,1,26,26,2,3,40,S,18,3
61,1,2,70,-55,1,3,40,S,18,3
62,0,1,-100,-100,1,1,0,S,18,3
62,0,2,-100,-100,2,1,0,S,18,3
63,1,1,22,22,2,3,20,S,18,3
63,1,2,71,-57,2,3,20,S,18,3
64,2,1,33,33,1,1,100,S,18,3
64,2,2,-100,93,1,1,100,S,18,3
65,2,1,33,33,1,3,60,S,18,3
65,2,2,-100,55,1,3,60,S,18,3
66,1,1,43,43,1,1,40,S,18,3
66,1,2,93,-26,2,1,40,S,18,3
67,0,1,-100,-100,2,3,0,S,18,4
67,0,2,-100,-100,1,3,0,S,18,4
68,2,1,27,27,2,3,40,S,18,4
68,2,2,-100,63,2,3,40,S,18,4
69,1,1,43,43,1,1,20,S,18,4
69,1,2,93,-36,1,1,20,S,18,4
70,1,1,33,33,1,3,80,S,18,4
70,1,2,95,-53,1,3,80,S,18,4
71,2,1,30,30,2,3,60,S,18,4
71,2,2,85,-46,1,3,60,S,18,4
72,2,1,30,30,1,3,100,S,18,4
72,2,2,-78,60,1,3,100,S,18,4
73,2,1,45,45,1,1,80,S,18,4
73,2,2,-100,80,2,1,80,S,18,4
74,1,1,45,45,1,1,40,S,18,4
74,1,2,93,-32,2,1,40,S,18,4
75,2,1,21,21,1,3,20,S,18,4
75,2,2,-100,47,2,3,20,S,18,4
76,2,1,44,44,2,1,60,S,18,4
76,2,2,-100,90,2,1,60,S,18,4
77,2,1,43,43,1,1,20,S,18,4
77,2,2,-100,84,2,1,20,S,18,4
78,1,1,47,47,2,1,100,S,18,4
78,1,2,-39,97,1,1,100,S,18,4
79,2,1,31,31,2,3,80,S,18,4
79,2,2,-100,35,1,3,80,S,18,4
80,1,1,27,27,1,3,100,S,18,4
80,1,2,90,-59,1,3,100,S,18,4
81,1,1,48,48,1,1,60,S,18,4
81,1,2,97,-38,1,1,60,S,18,4
82,2,1,48,48,2,1,100,S,18,4
82,2,2,-100,93,1,1,100,S,18,4
83,1,1,27,27,1,3,40,S,18,4
83,1,2,76,-34,2,3,40,S,18,4
84,1,1,19,19,1,3,20,S,18,4
84,1,2,48,-19,2,3,20,S,18,4
85,0,1,-100,-100,2,1,0,S,18,4
85,0,2,-100,-100,1,1,0,S,18,4
86,2,1,45,45,1,1,40,S,18,4
86,2,2,-84,95,2,1,40,S,18,4
87,1,1,47,47,2,1,80,S,18,4
87,1,2,98,-20,1,1,80,S,18,4
88,1,1,25,25,1,3,60,S,18,4
88,1,2,83,-30,2,3,60,S,18,4
89,1,1,25,25,1,3,20,S,18,5
89,1,2,88,-26,1,3,20,S,18,5
90,2,1,33,33,1,3,100,S,18,5
90,2,2,-99,99,2,3,100,S,18,5
91,1,1,45,45,2,1,60,S,18,5
91,1,2,95,-36,1,1,60,S,18,5
92,2,1,26,26,2,3,40,S,18,5
92,2,2,-100,81,1,3,40,S,18,5
93,1,1,48,48,2,1,80,S,18,5
93,1,2,99,-36,1,1,80,S,18,5
94,1,1,25,25,2,3,60,S,18,5
94,1,2,89,-23,2,3,60,S,18,5
95,2,1,23,23,2,1,20,S,18,5
95,2,2,-100,90,1,1,20,S,18,5
96,2,1,48,48,2,1,80,S,18,5
96,2,2,-100,94,2,1,80,S,18,5
97,1,1,33,33,1,3,80,S,18,5
97,1,2,95,-45,2,3,80,S,18,5
98,2,1,47,47,1,1,60,S,18,5
98,2,2,-100,92,2,1,60,S,18,5
99,1,1,33,33,1,3,100,S,18,5
99,1,2,94,-36,2,3,100,S,18,5
100,2,1,45,45,1,1,100,S,18,5
100,2,2,-100,94,1,1,100,S,18,5
101,2,1,25,25,1,3,60,S,18,5
101,2,2,-100,84,2,3,60,S,18,5
102,1,1,48,48,1,1,100,S,18,5
102,1,2,99,-43,1,1,100,S,18,5
103,2,1,31,31,1,3,80,S,18,5
103,2,2,-100,88,1,3,80,S,18,5
104,0,1,-100,-100,2,3,0,S,18,5
104,0,2,-100,-100,1,3,0,S,18,5
105,0,1,-97,-97,1,1,0,S,18,5
105,0,2,-100,-97,1,1,0,S,18,5
106,2,1,47,47,1,1,40,S,18,5
106,2,2,-96,92,1,1,40,S,18,5
107,1,1,43,43,1,1,40,S,18,5
107,1,2,95,-23,1,1,40,S,18,5
108,1,1,45,45,2,1,20,S,18,5
108,1,2,96,-33,2,1,20,S,18,5
109,2,1,21,21,2,3,20,S,18,5
109,2,2,-100,87,2,3,20,S,18,5
110,1,1,28,28,1,3,40,S,18,5
110,1,2,93,-42,2,3,40,S,18,5
1,1,1,75,75,1,1,40,D,19,1
1,1,2,100,-50,2,1,40,D,19,1
2,0,1,-70,-70,1,1,0,D,19,1
2,0,2,0,0,2,1,0,D,19,1
3,1,1,60,60,1,3,100,D,19,1
3,1,2,100,-60,1,3,100,D,19,1
4,1,1,60,60,2,3,20,D,19,1
4,1,2,-65,100,2,3,20,D,19,1
5,1,1,75,75,2,1,100,D,19,1
5,1,2,0,100,2,1,100,D,19,1
6,1,1,60,60,1,3,80,D,19,1
6,1,2,100,-22,1,3,80,D,19,1
7,2,1,70,70,1,1,20,D,19,1
7,2,2,-100,100,2,1,20,D,19,1
8,1,1,79,79,2,1,60,D,19,1
8,1,2,100,-89,1,1,60,D,19,1
9,2,1,70,70,1,3,40,D,19,1
9,2,2,-100,90,2,3,40,D,19,1
10,1,1,70,70,1,1,20,D,19,1
10,1,2,100,-79,2,1,20,D,19,1
11,1,1,60,60,2,3,60,D,19,1
11,1,2,90,-70,2,3,60,D,19,1
12,2,1,60,60,1,1,60,D,19,1
12,2,2,-100,80,1,1,60,D,19,1
13,0,1,-70,-70,2,3,0,D,19,1
13,0,2,-70,-70,1,3,0,D,19,1
14,2,1,80,80,2,1,80,D,19,1
14,2,2,-100,80,2,1,80,D,19,1
15,2,1,70,70,1,1,40,D,19,1
15,2,2,-100,85,2,1,40,D,19,1
16,2,1,60,60,2,3,80,D,19,1
16,2,2,-100,80,1,3,80,D,19,1
17,1,1,75,75,1,1,80,D,19,1
17,1,2,85,-100,2,1,80,D,19,1
18,2,1,60,60,2,3,60,D,19,1
18,2,2,-100,60,1,3,60,D,19,1
19,2,1,45,45,2,3,20,D,19,1
19,2,2,-95,55,2,3,20,D,19,1
20,1,1,61,61,1,3,40,D,19,1
20,1,2,80,-50,1,3,40,D,19,1
21,2,1,60,60,2,3,100,D,19,1
21,2,2,-100,70,1,3,100,D,19,1
22,2,1,71,71,1,1,100,D,19,1
22,2,2,-100,80,2,1,100,D,19,1
23,2,1,65,65,2,3,80,D,19,2
23,2,2,-100,75,1,3,80,D,19,2
24,2,1,60,60,2,1,80,D,19,2
24,2,2,-100,85,1,1,80,D,19,2
25,0,1,-100,-100,2,1,0,D,19,2
25,0,2,-100,-100,2,1,0,D,19,2
26,2,1,70,70,2,3,40,D,19,2
26,2,2,-100,-100,1,3,40,D,19,2
27,1,1,60,60,1,3,20,D,19,2
27,1,2,60,0,1,3,20,D,19,2
28,1,1,75,75,2,1,60,D,19,2
28,1,2,75,0,1,1,60,D,19,2
29,1,1,60,60,2,3,60,D,19,2
29,1,2,100,0,1,3,60,D,19,2
30,0,1,-100,-100,1,3,0,D,19,2
30,0,2,-100,0,2,3,0,D,19,2
31,2,1,60,60,1,1,100,D,19,2
31,2,2,70,-100,2,1,100,D,19,2
32,1,1,60,60,2,1,20,D,19,2
32,1,2,70,0,1,1,20,D,19,2
33,2,1,60,60,2,1,40,D,19,2
33,2,2,-100,-100,2,1,40,D,19,2
34,2,1,45,45,2,3,20,D,19,2
34,2,2,-100,70,1,3,20,D,19,2
35,2,1,65,65,1,1,20,D,19,2
35,2,2,-100,70,1,1,20,D,19,2
36,2,1,50,50,1,3,100,D,19,2
36,2,2,-100,80,2,3,100,D,19,2
37,1,1,50,60,2,1,100,D,19,2
37,1,2,75,-83,1,1,100,D,19,2
38,2,1,50,50,1,1,60,D,19,2
38,2,2,-40,70,2,1,60,D,19,2
39,1,1,50,50,2,1,40,D,19,2
39,1,2,75,-60,1,1,40,D,19,2
40,1,1,50,50,2,3,40,D,19,2
40,1,2,80,0,1,3,40,D,19,2
41,1,1,50,50,2,3,100,D,19,2
41,1,2,80,0,1,3,100,D,19,2
42,1,1,50,50,1,1,80,D,19,2
42,1,2,75,0,1,1,80,D,19,2
43,1,1,60,60,2,3,80,D,19,2
43,1,2,0,75,2,3,80,D,19,2
44,2,1,75,76,2,3,60,D,19,2
44,2,2,-100,70,1,3,60,D,19,2
45,1,1,50,50,2,1,100,D,19,3
45,1,2,80,0,1,1,100,D,19,3
46,1,1,60,60,2,3,60,D,19,3
46,1,2,75,0,1,3,60,D,19,3
47,2,1,65,65,1,3,80,D,19,3
47,2,2,65,-100,2,3,80,D,19,3
48,1,1,50,50,1,3,100,D,19,3
48,1,2,-80,80,2,3,100,D,19,3
49,1,1,50,50,1,1,20,D,19,3
49,1,2,80,0,1,1,20,D,19,3
50,1,1,50,50,2,1,60,D,19,3
50,1,2,0,85,2,1,60,D,19,3
51,2,1,50,50,2,1,60,D,19,3
51,2,2,-90,70,2,1,60,D,19,3
52,2,1,50,50,1,3,60,D,19,3
52,2,2,-100,65,1,3,60,D,19,3
53,2,1,60,60,2,3,20,D,19,3
53,2,2,-90,75,2,3,20,D,19,3
54,2,1,50,50,1,1,100,D,19,3
54,2,2,-90,65,1,1,100,D,19,3
55,1,1,65,65,2,3,40,D,19,3
55,1,2,-100,65,2,3,40,D,19,3
56,2,1,50,50,1,1,80,D,19,3
56,2,2,-90,80,1,1,80,D,19,3
57,2,1,50,50,2,3,100,D,19,3
57,2,2,-90,80,2,3,100,D,19,3
58,2,1,50,50,2,1,20,D,19,3
58,2,2,-80,59,2,1,20,D,19,3
59,1,1,50,50,2,3,80,D,19,3
59,1,2,75,-90,1,3,80,D,19,3
60,1,1,50,50,2,1,40,D,19,3
60,1,2,48,0,2,1,40,D,19,3
61,2,1,50,50,1,3,40,D,19,3
61,2,2,68,-80,2,3,40,D,19,3
62,0,1,-70,-70,2,3,0,D,19,3
62,0,2,-70,-70,2,3,0,D,19,3
63,0,1,-40,-40,1,1,0,D,19,3
63,0,2,-40,-40,1,1,0,D,19,3
64,1,1,70,70,1,3,20,D,19,3
64,1,2,80,0,1,3,20,D,19,3
65,2,1,50,50,2,1,40,D,19,3
65,2,2,49,-30,2,1,40,D,19,3
66,1,1,50,50,2,1,80,D,19,3
66,1,2,80,0,1,1,80,D,19,3
67,1,1,85,85,1,3,80,D,19,4
67,1,2,90,0,1,3,80,D,19,4
68,2,1,50,50,2,3,40,D,19,4
68,2,2,-70,80,2,3,40,D,19,4
69,2,1,60,60,2,3,100,D,19,4
69,2,2,70,-85,2,3,100,D,19,4
70,1,1,65,65,1,1,100,D,19,4
70,1,2,85,0,2,1,100,D,19,4
71,0,1,-100,-100,1,3,0,D,19,4
71,0,2,-100,-100,2,3,0,D,19,4
72,1,1,50,50,1,1,80,D,19,4
72,1,2,0,75,2,1,80,D,19,4
73,2,1,50,50,1,3,60,D,19,4
73,2,2,-80,75,2,3,60,D,19,4
74,0,1,-40,-40,2,1,0,D,19,4
74,0,2,-40,-40,1,1,0,D,19,4
75,2,1,0,0,1,1,60,D,19,4
75,2,2,-50,60,2,1,60,D,19,4
76,2,1,50,50,2,1,80,D,19,4
76,2,2,-65,70,2,1,80,D,19,4
77,2,1,50,49,1,1,100,D,19,4
77,2,2,70,-60,2,1,100,D,19,4
78,1,1,50,50,2,3,40,D,19,4
78,1,2,70,0,1,3,40,D,19,4
79,1,1,75,75,1,3,100,D,19,4
79,1,2,90,0,1,3,100,D,19,4
80,1,1,50,50,2,1,20,D,19,4
80,1,2,80,0,1,1,20,D,19,4
81,2,1,50,50,1,1,20,D,19,4
81,2,2,73,-60,2,1,20,D,19,4
82,1,1,50,50,1,3,20,D,19,4
82,1,2,70,0,1,3,20,D,19,4
83,2,1,50,50,1,3,20,D,19,4
83,2,2,75,-75,2,3,20,D,19,4
84,2,1,51,49,2,1,40,D,19,4
84,2,2,60,-60,2,1,40,D,19,4
85,1,1,65,65,1,3,60,D,19,4
85,1,2,65,65,2,3,60,D,19,4
86,1,1,50,50,2,1,60,D,19,4
86,1,2,85,-50,1,1,60,D,19,4
87,2,1,50,50,2,3,80,D,19,4
87,2,2,-72,76,2,3,80,D,19,4
88,1,1,50,50,1,1,40,D,19,4
88,1,2,86,-61,2,1,40,D,19,4
89,1,1,50,50,1,1,60,D,19,5
89,1,2,90,-70,1,1,60,D,19,5
90,1,1,50,50,2,3,80,D,19,5
90,1,2,75,0,1,3,80,D,19,5
91,1,1,50,50,2,1,40,D,19,5
91,1,2,0,0,2,1,40,D,19,5
92,2,1,50,50,1,3,20,D,19,5
92,2,2,-75,75,1,3,20,D,19,5
93,2,1,50,50,1,3,100,D,19,5
93,2,2,-89,85,1,3,100,D,19,5
94,2,1,50,50,2,3,60,D,19,5
94,2,2,75,-75,2,3,60,D,19,5
95,0,1,-75,-75,1,3,0,D,19,5
95,0,2,-75,-75,1,3,0,D,19,5
96,2,1,60,60,2,1,80,D,19,5
96,2,2,50,51,2,1,80,D,19,5
97,1,1,-50,-52,1,3,20,D,19,5
97,1,2,70,0,2,3,20,D,19,5
98,1,1,50,50,1,1,100,D,19,5
98,1,2,88,90,2,1,100,D,19,5
99,1,1,50,50,2,3,100,D,19,5
99,1,2,75,0,1,3,100,D,19,5
100,2,1,50,50,1,1,100,D,19,5
100,2,2,-65,90,1,1,100,D,19,5
101,1,1,50,50,2,3,60,D,19,5
101,1,2,50,50,1,3,60,D,19,5
102,2,1,50,50,2,3,80,D,19,5
102,2,2,-75,75,1,3,80,D,19,5
103,1,1,50,50,1,3,40,D,19,5
103,1,2,75,0,1,3,40,D,19,5
104,2,1,50,50,2,1,60,D,19,5
104,2,2,80,-60,2,1,60,D,19,5
105,2,1,70,70,1,1,20,D,19,5
105,2,2,-60,77,1,1,20,D,19,5
106,2,1,50,50,1,3,40,D,19,5
106,2,2,0,0,1,3,40,D,19,5
107,1,1,50,50,1,1,20,D,19,5
107,1,2,53,-50,1,1,20,D,19,5
108,0,1,-100,-100,2,1,0,D,19,5
108,0,2,-100,-100,1,1,0,D,19,5
109,1,1,50,50,2,1,80,D,19,5
109,1,2,80,0,1,1,80,D,19,5
110,2,1,50,50,2,1,40,D,19,5
110,2,2,70,-60,2,1,40,D,19,5
1,2,1,50,50,2,3,40,H,19,1
1,2,2,-70,70,1,3,40,H,19,1
2,1,1,50,50,1,1,80,H,19,1
2,1,2,90,0,1,1,80,H,19,1
3,1,1,50,50,2,1,20,H,19,1
3,1,2,70,0,1,1,20,H,19,1
4,2,1,50,50,2,3,100,H,19,1
4,2,2,-75,70,2,3,100,H,19,1
5,2,1,50,50,1,1,100,H,19,1
5,2,2,-70,70,1,1,100,H,19,1
6,1,1,50,50,1,1,100,H,19,1
6,1,2,80,0,1,1,100,H,19,1
7,2,1,50,50,1,3,80,H,19,1
7,2,2,-70,70,1,3,80,H,19,1
8,1,1,50,50,1,1,40,H,19,1
8,1,2,80,0,1,1,40,H,19,1
9,2,1,50,50,1,1,40,H,19,1
9,2,2,-35,81,2,1,40,H,19,1
10,1,1,50,50,1,3,60,H,19,1
10,1,2,80,-71,1,3,60,H,19,1
11,2,1,50,50,1,1,80,H,19,1
11,2,2,-40,70,1,1,80,H,19,1
12,2,1,50,50,1,1,60,H,19,1
12,2,2,-64,71,2,1,60,H,19,1
13,1,1,50,50,1,1,60,H,19,1
13,1,2,80,0,1,1,60,H,19,1
14,2,1,50,50,1,3,20,H,19,1
14,2,2,-60,70,2,3,20,H,19,1
15,0,1,-60,-60,1,3,0,H,19,1
15,0,2,-50,-60,2,3,0,H,19,1
16,2,1,50,50,2,1,20,H,19,1
16,2,2,0,0,1,1,20,H,19,1
17,1,1,50,50,1,3,20,H,19,1
17,1,2,60,0,2,3,20,H,19,1
18,1,1,80,80,1,3,100,H,19,1
18,1,2,80,0,2,3,100,H,19,1
19,2,1,50,50,2,3,60,H,19,1
19,2,2,-50,70,2,3,60,H,19,1
20,1,1,50,50,1,3,40,H,19,1
20,1,2,70,0,2,3,40,H,19,1
21,1,1,50,50,1,3,80,H,19,1
21,1,2,70,-50,1,3,80,H,19,1
22,0,1,-50,-49,1,1,0,H,19,1
22,0,2,-50,-50,2,1,0,H,19,1
23,2,1,50,50,1,1,80,H,19,2
23,2,2,-40,60,1,1,80,H,19,2
24,1,1,50,50,2,3,80,H,19,2
24,1,2,75,0,2,3,80,H,19,2
25,2,1,50,50,2,3,20,H,19,2
25,2,2,-70,70,2,3,20,H,19,2
26,2,1,50,50,2,3,80,H,19,2
26,2,2,-51,70,1,3,80,H,19,2
27,1,1,50,50,2,3,100,H,19,2
27,1,2,70,50,1,3,100,H,19,2
28,2,1,50,50,1,3,100,H,19,2
28,2,2,-70,42,1,3,100,H,19,2
29,2,1,50,50,2,3,60,H,19,2
29,2,2,-70,66,1,3,60,H,19,2
30,1,1,50,50,2,1,80,H,19,2
30,1,2,75,0,2,1,80,H,19,2
31,1,1,50,50,1,3,60,H,19,2
31,1,2,-50,50,1,3,60,H,19,2
32,1,1,50,49,2,1,100,H,19,2
32,1,2,72,0,1,1,100,H,19,2
33,1,1,50,50,2,1,40,H,19,2
33,1,2,88,-71,2,1,40,H,19,2
34,2,1,50,49,2,1,60,H,19,2
34,2,2,50,68,2,1,60,H,19,2
35,0,1,-51,-49,2,1,0,H,19,2
35,0,2,-50,-51,1,1,0,H,19,2
36,1,1,40,50,1,3,40,H,19,2
36,1,2,75,0,2,3,40,H,19,2
37,1,1,50,50,1,3,20,H,19,2
37,1,2,72,-43,1,3,20,H,19,2
38,2,1,0,0,1,1,100,H,19,2
38,2,2,-68,71,2,1,100,H,19,2
39,2,1,50,50,2,3,40,H,19,2
39,2,2,-70,43,1,3,40,H,19,2
40,0,1,-60,-61,1,3,0,H,19,2
40,0,2,-63,-78,1,3,0,H,19,2
41,2,1,50,50,1,1,20,H,19,2
41,2,2,49,50,2,1,20,H,19,2
42,2,1,49,49,1,1,40,H,19,2
42,2,2,-75,89,2,1,40,H,19,2
43,1,1,50,50,2,1,60,H,19,2
43,1,2,50,0,2,1,60,H,19,2
44,1,1,50,51,2,1,20,H,19,2
44,1,2,69,-53,2,1,20,H,19,2
45,1,1,50,50,2,3,40,H,19,3
45,1,2,80,0,2,3,40,H,19,3
46,2,1,59,50,1,1,80,H,19,3
46,2,2,-57,75,2,1,80,H,19,3
47,2,1,75,56,2,3,20,H,19,3
47,2,2,-50,52,2,3,20,H,19,3
48,2,1,4,0,1,3,80,H,19,3
48,2,2,-56,100,1,3,80,H,19,3
49,1,1,0,2,1,1,20,H,19,3
49,1,2,0,0,1,1,20,H,19,3
50,2,1,51,50,1,3,60,H,19,3
50,2,2,0,56,2,3,60,H,19,3
51,1,1,50,50,1,1,40,H,19,3
51,1,2,47,50,2,1,40,H,19,3
52,1,1,49,50,2,3,60,H,19,3
52,1,2,70,0,1,3,60,H,19,3
53,0,1,50,50,1,3,0,H,19,3
53,0,2,0,63,2,3,0,H,19,3
54,1,1,0,0,2,1,60,H,19,3
54,1,2,75,0,2,1,60,H,19,3
55,1,1,51,50,2,1,100,H,19,3
55,1,2,0,80,2,1,100,H,19,3
56,1,1,50,50,1,3,20,H,19,3
56,1,2,0,61,1,3,20,H,19,3
57,2,1,0,-2,2,3,40,H,19,3
57,2,2,-50,68,1,3,40,H,19,3
58,1,1,49,49,1,3,80,H,19,3
58,1,2,78,0,1,3,80,H,19,3
59,1,1,70,70,2,1,80,H,19,3
59,1,2,70,-2,2,1,80,H,19,3
60,0,1,-40,-39,1,1,0,H,19,3
60,0,2,-40,-40,1,1,0,H,19,3
61,2,1,70,80,2,1,20,H,19,3
61,2,2,0,1,1,1,20,H,19,3
62,2,1,50,50,2,1,40,H,19,3
62,2,2,-40,60,1,1,40,H,19,3
63,2,1,50,50,1,1,60,H,19,3
63,2,2,-40,64,2,1,60,H,19,3
64,2,1,50,50,1,1,100,H,19,3
64,2,2,-40,60,1,1,100,H,19,3
65,1,1,50,50,1,3,100,H,19,3
65,1,2,62,-43,2,3,100,H,19,3
66,2,1,50,50,2,3,100,H,19,3
66,2,2,-50,70,2,3,100,H,19,3
67,1,1,50,50,2,1,20,H,19,4
67,1,2,59,0,2,1,20,H,19,4
68,2,1,50,50,1,1,60,H,19,4
68,2,2,-40,74,2,1,60,H,19,4
69,2,1,60,60,2,3,20,H,19,4
69,2,2,60,-58,1,3,20,H,19,4
70,2,1,50,50,2,1,80,H,19,4
70,2,2,-1,0,2,1,80,H,19,4
71,1,1,50,50,2,1,60,H,19,4
71,1,2,70,0,2,1,60,H,19,4
72,1,1,50,50,1,3,60,H,19,4
72,1,2,70,0,1,3,60,H,19,4
73,2,1,50,50,2,1,40,H,19,4
73,2,2,-50,70,2,1,40,H,19,4
74,1,1,0,0,1,3,80,H,19,4
74,1,2,-46,70,1,3,80,H,19,4
75,1,1,50,50,1,3,20,H,19,4
75,1,2,-45,51,2,3,20,H,19,4
76,0,1,-51,-50,2,1,0,H,19,4
76,0,2,-50,-50,2,1,0,H,19,4
77,1,1,0,0,1,3,40,H,19,4
77,1,2,78,0,2,3,40,H,19,4
78,2,1,50,50,2,3,80,H,19,4
78,2,2,-60,70,2,3,80,H,19,4
79,0,1,-50,-50,2,3,0,H,19,4
79,0,2,-50,-50,1,3,0,H,19,4
80,1,1,50,50,1,1,40,H,19,4
80,1,2,70,0,2,1,40,H,19,4
81,2,1,50,50,1,1,20,H,19,4
81,2,2,0,50,2,1,20,H,19,4
82,2,1,50,50,1,3,100,H,19,4
82,2,2,-65,72,1,3,100,H,19,4
83,1,1,80,50,1,1,80,H,19,4
83,1,2,81,0,1,1,80,H,19,4
84,1,1,50,50,2,3,100,H,19,4
84,1,2,50,50,2,3,100,H,19,4
85,2,1,50,50,1,3,40,H,19,4
85,2,2,-60,60,2,3,40,H,19,4
86,2,1,50,50,2,1,100,H,19,4
86,2,2,-40,65,1,1,100,H,19,4
87,2,1,60,-60,2,3,60,H,19,4
87,2,2,50,-50,1,3,60,H,19,4
88,1,1,50,50,2,1,100,H,19,4
88,1,2,50,50,2,1,100,H,19,4
89,1,1,50,50,2,3,60,H,19,5
89,1,2,70,0,1,3,60,H,19,5
90,1,1,50,50,1,3,80,H,19,5
90,1,2,80,0,1,3,80,H,19,5
91,2,1,0,0,2,3,20,H,19,5
91,2,2,-65,65,1,3,20,H,19,5
92,2,1,50,50,2,3,100,H,19,5
92,2,2,-49,-60,2,3,100,H,19,5
93,2,1,50,50,2,3,60,H,19,5
93,2,2,-60,70,2,3,60,H,19,5
94,0,1,-50,-49,1,3,0,H,19,5
94,0,2,-50,-50,1,3,0,H,19,5
95,2,1,50,50,2,1,80,H,19,5
95,2,2,-40,70,1,1,80,H,19,5
96,2,1,50,50,2,3,80,H,19,5
96,2,2,-60,70,2,3,80,H,19,5
97,1,1,50,50,2,3,40,H,19,5
97,1,2,50,50,1,3,40,H,19,5
98,1,1,50,50,2,3,20,H,19,5
98,1,2,0,0,1,3,20,H,19,5
99,0,1,0,0,1,1,0,H,19,5
99,0,2,-50,-50,2,1,0,H,19,5
100,1,1,50,50,1,1,100,H,19,5
100,1,2,75,0,2,1,100,H,19,5
101,2,1,50,50,1,1,60,H,19,5
101,2,2,-50,-50,2,1,60,H,19,5
102,1,1,50,50,2,1,40,H,19,5
102,1,2,80,0,1,1,40,H,19,5
103,1,1,50,50,2,1,80,H,19,5
103,1,2,80,0,2,1,80,H,19,5
104,1,1,50,50,1,3,100,H,19,5
104,1,2,-50,-50,2,3,100,H,19,5
105,2,1,50,50,2,1,20,H,19,5
105,2,2,0,50,2,1,20,H,19,5
106,2,1,50,50,2,1,40,H,19,5
106,2,2,-40,59,2,1,40,H,19,5
107,2,1,50,50,1,3,40,H,19,5
107,2,2,-60,50,2,3,40,H,19,5
108,1,1,50,50,2,1,20,H,19,5
108,1,2,-50,-50,2,1,20,H,19,5
109,2,1,50,50,1,1,100,H,19,5
109,2,2,-50,50,1,1,100,H,19,5
110,1,1,50,50,2,1,60,H,19,5
110,1,2,-50,50,2,1,60,H,19,5
1,2,1,57,53,1,1,100,S,19,1
1,2,2,-88,75,1,1,100,S,19,1
2,1,1,41,34,2,1,20,S,19,1
2,1,2,71,-26,1,1,20,S,19,1
3,1,1,51,48,2,3,100,S,19,1
3,1,2,87,-65,2,3,100,S,19,1
4,1,1,38,47,1,3,20,S,19,1
4,1,2,61,-37,2,3,20,S,19,1
5,1,1,55,54,1,1,80,S,19,1
5,1,2,84,-56,1,1,80,S,19,1
6,0,1,-82,-79,1,1,0,S,19,1
6,0,2,-83,-83,1,1,0,S,19,1
7,2,1,37,43,1,3,20,S,19,1
7,2,2,-51,79,2,3,20,S,19,1
8,2,1,52,59,2,3,60,S,19,1
8,2,2,-83,80,2,3,60,S,19,1
9,1,1,53,51,2,1,40,S,19,1
9,1,2,71,-30,1,1,40,S,19,1
10,0,1,-83,-81,2,3,0,S,19,1
10,0,2,-88,-89,2,3,0,S,19,1
11,1,1,47,49,2,1,60,S,19,1
11,1,2,64,-9,1,1,60,S,19,1
12,2,1,43,41,1,1,20,S,19,1
12,2,2,-48,78,2,1,20,S,19,1
13,1,1,54,58,2,1,100,S,19,1
13,1,2,78,-72,2,1,100,S,19,1
14,2,1,57,53,2,1,80,S,19,1
14,2,2,-84,67,1,1,80,S,19,1
15,2,1,47,49,1,3,40,S,19,1
15,2,2,-75,72,1,3,40,S,19,1
16,1,1,53,49,1,3,60,S,19,1
16,1,2,72,-26,2,3,60,S,19,1
17,2,1,52,53,2,3,80,S,19,1
17,2,2,-92,84,1,3,80,S,19,1
18,1,1,46,47,2,3,40,S,19,1
18,1,2,57,-10,1,3,40,S,19,1
19,1,1,46,50,2,3,80,S,19,1
19,1,2,82,-40,2,3,80,S,19,1
20,2,1,55,59,1,1,60,S,19,1
20,2,2,-83,82,2,1,60,S,19,1
21,2,1,49,47,2,1,40,S,19,1
21,2,2,-91,84,2,1,40,S,19,1
22,2,1,55,49,1,3,100,S,19,1
22,2,2,-78,76,2,3,100,S,19,1
23,0,1,-88,-92,1,3,0,S,19,2
23,0,2,-84,-84,1,3,0,S,19,2
24,2,1,62,55,1,3,100,S,19,2
24,2,2,-91,93,2,3,100,S,19,2
25,1,1,41,40,2,1,40,S,19,2
25,1,2,61,-32,2,1,40,S,19,2
26,1,1,52,53,2,1,60,S,19,2
26,1,2,68,-30,1,1,60,S,19,2
27,1,1,51,54,2,3,40,S,19,2
27,1,2,-33,62,2,3,40,S,19,2
28,1,1,54,51,1,1,100,S,19,2
28,1,2,78,-49,1,1,100,S,19,2
29,1,1,51,56,2,1,20,S,19,2
29,1,2,59,-18,1,1,20,S,19,2
30,1,1,53,62,2,3,100,S,19,2
30,1,2,78,-39,1,3,100,S,19,2
31,0,1,-91,-88,1,1,0,S,19,2
31,0,2,-87,-91,1,1,0,S,19,2
